article_id,source_article_id,title,company_name_raw,company_name_resolved,company_id,published_date,published_year,published_quarter,published_month,category_raw,category_standardized,revenue_raw,revenue_currency,revenue_is_range,arr_usd,arr_parse_status,summary,url,author,word_count,industry,founded_year,headquarters,employee_count,is_public,stock_ticker,company_age,company_size_category
ART-4ACD0CDB5E6CA0E7,ART0072,Scale AI Raises Series D Funding Round,Scale AI,Scale AI,COMP-3DA36D688D43678F,2021-11-03,2021,4,11,Software,SOFTWARE,$340.0M,USD,False,340000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/72,,1431.0,AI/ML,2003,"Berlin, Germany",23379,False,,18,Medium
ART-D20295A641A24B8D,ART0073,Google DeepMind CEO Discusses Future of AI,Google DeepMind,Google DeepMind,COMP-D7B6461815275268,2020-07-20,2020,3,7,AI & ML,AI_ML,"$145,000,000",USD,False,145000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/73,John Smith,2035.0,Data Analytics,2017,"Austin, TX",24274,False,,3,Medium
ART-309240CDB3CE3002,ART0074,SpaceX Launches New AI-Powered Product,SpaceX,SpaceX,COMP-F4E821747C88DE40,2021-05-15,2021,2,5,Cybersecurity,CYBERSECURITY,$3450.0 million,USD,False,3450000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/74,,1486.0,AI/ML,2016,"Berlin, Germany",31018,False,,5,Large
ART-B0B7EB5DADC65E4E,ART0075,Cloudflare Faces Regulatory Scrutiny,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2020-10-20,2020,4,10,Security,CYBERSECURITY,"¥75,000,000,000",JPY,False,500000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/75,,802.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,22,Small
ART-FFFE59351AB10779,ART0076,Palantir Acquires Competitor for Undisclosed Sum,Palantir,Palantir,COMP-54AADC94970AD31E,2023-04-18,2023,2,4,Cybersecurity,CYBERSECURITY,Not disclosed,,False,,invalid_missing,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/76,John Smith,2842.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,18,Large
ART-B8E63A93663D892F,ART0077,Airbnb Faces Regulatory Scrutiny,Airbnb,Airbnb,COMP-6D785501E2B59644,2021-08-28,2021,3,8,Finance,FINTECH,"$4,200,000,000",USD,False,4200000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/77,,700.0,Data Analytics,1999,"London, UK",19967,False,,22,Medium
ART-72D0F118485F1220,ART0078,DataRobot Unveils Next-Generation Platform,DataRobot,DataRobot,COMP-7AD8A9012E991995,2022-10-14,2022,4,10,FinTech,FINTECH,295.0M USD,USD,False,295000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/78,,1060.0,Cloud Computing,2012,"New York, NY",23471,True,,10,Medium
ART-ADEF0E43465EE9DA,ART0079,Scale AI Raises Series D Funding Round,Scale AI,Scale AI,COMP-3DA36D688D43678F,2023-07-09,2023,3,7,Artificial Intelligence,AI_ML,$735.0 million,USD,False,735000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/79,Alex Johnson,2201.0,AI/ML,2003,"Berlin, Germany",23379,False,,20,Medium
ART-A7DE9AE33F4CF7CE,ART0080,Amazon Web Services Reports Record Revenue Growth,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2020-09-27,2020,3,9,Analytics,DATA_ANALYTICS,$45.500 billion,USD,False,45500000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/80,Alex Johnson,1887.0,SaaS,2015,"Berlin, Germany",27826,False,,5,Medium
ART-2C68425BB052E24F,ART0081,Meta AI Partners with Major Enterprise Client,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2020-03-06,2020,1,3,FinTech,FINTECH,"£114,173,228",GBP,False,145000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/81,Alex Johnson,2362.0,Data Analytics,2001,"Seattle, WA",20240,True,,19,Medium
ART-CF8F7EC68457D50D,ART0082,Airbnb Achieves Profitability Milestone,Airbnb,Airbnb,COMP-6D785501E2B59644,2023-08-10,2023,3,8,Enterprise Software,SOFTWARE,"¥1,110,000,000,000",JPY,False,7400000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/82,,2799.0,Data Analytics,1999,"London, UK",19967,False,,24,Medium
ART-A64AA3FBE5041818,ART0083,Stripe Faces Regulatory Scrutiny,Stripe,Stripe,COMP-4D08EC58743327BA,2021-03-29,2021,1,3,Machine Learning,AI_ML,,,False,,invalid_missing,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/83,John Smith,1746.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,19,Large
ART-07086F7019FA043F,ART0084,Cloudflare Raises Series D Funding Round,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2020-07-18,2020,3,7,Software,SOFTWARE,,,False,,invalid_missing,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/84,,,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,22,Small
ART-96986525D7DDAC40,ART0085,Cloudflare Faces Regulatory Scrutiny,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2022-04-15,2022,2,4,Artificial Intelligence,AI_ML,"€795,454,545",EUR,False,875000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/85,,1969.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,24,Small
ART-BC13208B9B5AF273,ART0086,Anthropic CEO Discusses Future of AI,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2021-07-19,2021,3,7,AI & ML,AI_ML,"$45,000,000",USD,False,45000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/86,Jane Doe,2812.0,FinTech,2006,"San Francisco, CA",43747,False,,15,Large
ART-AC4C312BB813C19F,ART0087,Tesla Raises Series D Funding Round,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2023-02-09,2023,1,2,Enterprise Software,SOFTWARE,$82000.0 million,USD,False,82000000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/87,John Smith,1092.0,Cloud Computing,2008,"London, UK",5691,True,,15,Small
ART-429F1D2BA8AAC7DE,ART0088,Microsoft Releases Open Source Framework,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2021-05-28,2021,2,5,AI & ML,AI_ML,$52.500B,USD,False,52500000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/88,Alex Johnson,,Data Analytics,2018,"Austin, TX",48646,False,,3,Large
ART-AB0E7A30900B299B,ART0089,Databricks Announces Breakthrough in Large Language Models,Databricks,Databricks,COMP-2D3DAD417C3B2CB2,2020-09-16,2020,3,9,Cybersecurity,CYBERSECURITY,,,False,,invalid_missing,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/89,,2351.0,Data Analytics,2003,"Berlin, Germany",17962,True,DATA,17,Medium
ART-54E1EF39C5D1CD55,ART0090,MongoDB Reports Record Revenue Growth,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2023-06-13,2023,2,6,SaaS,SOFTWARE,$1.560B,USD,False,1560000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/90,,2316.0,SaaS,2008,"Austin, TX",16952,False,MONG,15,Medium
ART-C22138CACB9B8CFB,ART0091,Google DeepMind Raises Series D Funding Round,Google DeepMind,Google DeepMind,COMP-D7B6461815275268,2021-10-21,2021,4,10,Cloud Computing,CLOUD_COMPUTING,"¥61,500,000,000",JPY,False,410000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/91,,968.0,Data Analytics,2017,"Austin, TX",24274,False,,4,Medium
ART-8413A07589385C30,ART0092,Scale AI Achieves Profitability Milestone,Scale AI,Scale AI,COMP-3DA36D688D43678F,2023-02-03,2023,1,2,Cloud Services,CLOUD_COMPUTING,Not disclosed,,False,,invalid_missing,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/92,Sam Wilson,889.0,AI/ML,2003,"Berlin, Germany",23379,False,,20,Medium
ART-C1E22797EAE7EC2B,ART0093,Stripe CEO Discusses Future of AI,Stripe,Stripe,COMP-4D08EC58743327BA,2021-10-02,2021,4,10,Financial Technology,FINTECH,$1.550B,USD,False,1550000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/93,Sam Wilson,,Data Analytics,2002,"Seattle, WA",36348,True,STRI,19,Large
ART-91051AE0A4841C06,ART0094,Airbnb Launches New AI-Powered Product,Airbnb,Airbnb,COMP-6D785501E2B59644,2023-02-13,2023,1,2,Enterprise Software,SOFTWARE,"£5,196,850,394",GBP,False,6600000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/94,John Smith,2959.0,Data Analytics,1999,"London, UK",19967,False,,24,Medium
ART-9C2051D0C52223CF,ART0095,Snowflake Acquires Competitor for Undisclosed Sum,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2020-07-31,2020,3,7,SaaS,SOFTWARE,Not disclosed,,False,,invalid_missing,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/95,,1641.0,Cloud Computing,2012,"London, UK",49545,True,,8,Large
ART-00F5E7A784981F0F,ART0096,Confluent Reports Record Revenue Growth,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2022-05-28,2022,2,5,Software,SOFTWARE,$0.655 billion,USD,False,655000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/96,Alex Johnson,1937.0,Cloud Computing,1995,"London, UK",3884,False,,27,Small
ART-AC15C925483F086C,ART0097,OpenAI Launches New AI-Powered Product,OpenAI,OpenAI,COMP-A19EE5A9FDC19109,2020-10-20,2020,4,10,Big Data,DATA_ANALYTICS,$90.2M - $99.8M,USD,True,95000000.0,valid_range,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/97,Sam Wilson,1896.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,14,Medium
ART-54E699E4718E41FD,ART0098,Amazon Web Services Acquires Competitor for Undisclosed Sum,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2021-09-30,2021,3,9,Data Analytics,DATA_ANALYTICS,Not disclosed,,False,,invalid_missing,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/98,,,SaaS,2015,"Berlin, Germany",27826,False,,6,Medium
ART-90F5009EB007364A,ART0099,Palantir Achieves Profitability Milestone,Palantir,Palantir,COMP-54AADC94970AD31E,2022-05-18,2022,2,5,Security,CYBERSECURITY,"£1,220,472,441",GBP,False,1550000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/99,Alex Johnson,2929.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,17,Large
ART-6D3ED86C9FA5749C,ART0100,Cloudflare Releases Open Source Framework,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2023-09-28,2023,3,9,Artificial Intelligence,AI_ML,$1.260 billion,USD,False,1260000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/100,Jane Doe,1685.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,25,Small
ART-42A3A188FC6D62E4,ART0101,Stripe Raises Series D Funding Round,Stripe,Stripe,COMP-4D08EC58743327BA,2020-01-16,2020,1,1,Cybersecurity,CYBERSECURITY,$720.0M,USD,False,720000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/101,,,Data Analytics,2002,"Seattle, WA",36348,True,STRI,18,Large
ART-0B05A60DB1577EE4,ART0102,OpenAI Partners with Major Enterprise Client,OpenAI,OpenAI,COMP-A19EE5A9FDC19109,2020-06-08,2020,2,6,Enterprise Software,SOFTWARE,$75.0M,USD,False,75000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/102,John Smith,1203.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,14,Medium
ART-604B8836093835B0,ART0103,DataRobot Partners with Major Enterprise Client,DataRobot,DataRobot,COMP-7AD8A9012E991995,2023-11-13,2023,4,11,Machine Learning,AI_ML,,,False,,invalid_missing,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/103,Alex Johnson,1407.0,Cloud Computing,2012,"New York, NY",23471,True,,11,Medium
ART-21BA3424FAD8A9D0,ART0104,Stripe Launches New AI-Powered Product,Stripe,Stripe,COMP-4D08EC58743327BA,2020-06-05,2020,2,6,AI & ML,AI_ML,$780.0 million,USD,False,780000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/104,John Smith,1308.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,18,Large
ART-65412F7805C63AB0,ART0105,Amazon Web Services Faces Regulatory Scrutiny,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2020-11-09,2020,4,11,Machine Learning,AI_ML,,,False,,invalid_missing,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/105,,1823.0,SaaS,2015,"Berlin, Germany",27826,False,,5,Medium
ART-C4C9426EEBB7CC6C,ART0106,Scale AI Acquires Competitor for Undisclosed Sum,Scale AI,Scale AI,COMP-3DA36D688D43678F,2020-11-05,2020,4,11,Machine Learning,AI_ML,Not disclosed,,False,,invalid_missing,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/106,Alex Johnson,1771.0,AI/ML,2003,"Berlin, Germany",23379,False,,17,Medium
ART-5C4B71AE1E0187FE,ART0107,Palantir Partners with Major Enterprise Client,Palantir,Palantir,COMP-54AADC94970AD31E,2020-03-18,2020,1,3,Analytics,DATA_ANALYTICS,,,False,,invalid_missing,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/107,,668.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,15,Large
ART-D039FC91A02D42FA,ART0108,Palantir Faces Regulatory Scrutiny,Palantir,Palantir,COMP-54AADC94970AD31E,2023-08-27,2023,3,8,Data Analytics,DATA_ANALYTICS,"¥315,000,000,000",JPY,False,2100000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/108,Alex Johnson,845.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,18,Large
ART-84C0099745C5DFC7,ART0109,MongoDB Achieves Profitability Milestone,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2020-12-19,2020,4,12,FinTech,FINTECH,"€590,909,091",EUR,False,650000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/109,Sam Wilson,1885.0,SaaS,2008,"Austin, TX",16952,False,MONG,12,Medium
ART-1B0B6694D6C10C03,ART0110,DataRobot Announces Breakthrough in Large Language Models,DataRobot,DataRobot,COMP-7AD8A9012E991995,2023-07-16,2023,3,7,Data Analytics,DATA_ANALYTICS,Not disclosed,,False,,invalid_missing,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/110,,2968.0,Cloud Computing,2012,"New York, NY",23471,True,,11,Medium
ART-ECCF0D3DE3D04990,ART0111,Microsoft Acquires Competitor for Undisclosed Sum,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2020-06-15,2020,2,6,Cloud Computing,CLOUD_COMPUTING,Not disclosed,,False,,invalid_missing,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/111,Sam Wilson,1845.0,Data Analytics,2018,"Austin, TX",48646,False,,2,Large
ART-9EA1DD59EA8397DF,ART0112,Microsoft Achieves Profitability Milestone,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2023-12-10,2023,4,12,SaaS,SOFTWARE,"$78,000,000,000",USD,False,78000000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/112,Alex Johnson,1377.0,Data Analytics,2018,"Austin, TX",48646,False,,5,Large
ART-570E7ACE3CF912EE,ART0113,Stripe Partners with Major Enterprise Client,Stripe,Stripe,COMP-4D08EC58743327BA,2021-01-28,2021,1,1,Cloud Computing,CLOUD_COMPUTING,"€954,545,455",EUR,False,1050000001.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/113,Jane Doe,1131.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,19,Large
ART-0DDE43CEFEC66557,ART0114,Amazon Web Services Launches New AI-Powered Product,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2023-11-19,2023,4,11,Cloud,CLOUD_COMPUTING,"¥14,250,000,000,000",JPY,False,95000000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/114,Alex Johnson,2338.0,SaaS,2015,"Berlin, Germany",27826,False,,8,Medium
ART-8185A41606A0CD1B,ART0115,NVIDIA Releases Open Source Framework,NVIDIA,NVIDIA,COMP-088472395B269710,2021-04-05,2021,2,4,InfoSec,CYBERSECURITY,"£11,811,023,622",GBP,False,15000000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/115,,1163.0,AI/ML,2017,"London, UK",22031,False,,4,Medium
ART-062E65823A58EF25,ART0116,Tesla Faces Regulatory Scrutiny,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2020-10-10,2020,4,10,Artificial Intelligence,AI_ML,$24700.0M - $27300.0M,USD,True,26000000000.0,valid_range,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/116,Alex Johnson,,Cloud Computing,2008,"London, UK",5691,True,,12,Small
ART-C7B748853902E4F3,ART0117,Amazon Web Services Expands into European Market,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2022-07-09,2022,3,7,Cloud Computing,CLOUD_COMPUTING,"£61,417,322,835",GBP,False,78000000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/117,Alex Johnson,834.0,SaaS,2015,"Berlin, Germany",27826,False,,7,Medium
